3.999226058343481327e-01,1.245631530709744084e+00,9.544492380121880615e-01,1.196074991032833879e+00,nan,-1.640246231535485322e+00,-6.642000538726975378e-01,-2.131724721814158841e-01,1.770608468224388332e-02,nan,nan,nan,3.178739588051704423e-03,-2.323678877616064398e-02,2.011880680939611921e+01,1.643436123465995991e+00
2.954146066085883149e-01,1.672085183696324862e+00,1.071034683789548581e+00,1.155387730682061687e+00,nan,-1.424011277381026730e+00,-5.554712759986220050e-01,-6.943405426437339045e-01,1.919819855971844902e-01,nan,nan,nan,-1.271603608395166507e-02,-6.570777682102679762e-03,2.381392959221352612e+01,1.564371535934974133e+00
5.977924939162448936e-02,-6.275297170390672363e-01,-1.687596606791572640e-01,6.666120367500383281e-01,nan,-1.558203766898394349e+00,-1.095890162497354936e+00,-3.515795200477462856e-01,-4.550108151626499620e-01,nan,nan,nan,-5.210425630950532572e-03,-1.480209545330586351e-01,1.909556340971153077e+01,2.959551706532920434e+00
7.684060963269701006e-02,-3.086503888021780995e-01,-1.133515360383896109e+00,1.002303757140026619e+00,nan,-1.425343703647573790e+00,-6.772860147915817919e-01,2.593554510123912138e-01,7.152407910762708099e-01,nan,nan,nan,6.283616857773122177e-03,-3.891655992670539632e-02,1.043918764240675046e+01,1.728351094841151792e+00
8.703715988015403582e-02,1.858300081273398519e-01,1.929218452104066728e-01,8.623501853650878957e-01,nan,-1.408847726723713834e+00,-8.808856749117204288e-01,-2.678067548706613010e-01,-1.814901511144793034e-01,nan,nan,nan,-9.723090484132890232e-03,-8.256889549135237871e-02,1.271752205557800153e+01,1.170420598062342776e+00
6.925210383587909746e-02,2.836800045358856437e+00,1.054897781466706874e+00,1.762145898691461099e+00,nan,-5.992945134336551405e-01,-3.587957687325218359e-01,-4.052449706183125500e-01,6.527501064009673115e-01,nan,nan,nan,-8.120577405374529434e-03,6.024978804464620197e-02,1.336243220742062476e+01,1.494760146849770877e+00
-9.442206198052360833e-02,1.463924447856470579e+00,5.011097076512811554e-01,1.901331866788943614e+00,nan,-8.331568324493687783e-01,-4.647994584929016071e-01,4.681939353357105205e-01,5.095042697363965090e-01,nan,nan,nan,-1.486006874029277558e-02,-7.477064974361802285e-02,2.759705559364442706e+01,1.568684815630525975e+00
2.757777860112895496e-01,9.188256038441977580e-01,7.601168050982067825e-01,1.214585031548200078e+00,nan,-9.935463256091807693e-01,-4.043644863714082049e-01,-6.750951945327203774e-01,4.055153030710965112e-01,nan,nan,nan,-6.062262575272314713e-03,-4.726140910363607617e-02,2.066182057851847276e+01,6.174201450062355434e-01
8.090468152244056910e-01,-1.530324490100980483e-01,-9.143934424847373066e-01,1.118120945611462247e+00,nan,-1.661060218131080291e+00,-6.915100516110861406e-01,-5.520078517215063485e-01,4.799223565273660341e-01,nan,nan,nan,-1.352014506572662977e-02,-5.523624758949452485e-02,2.407152874987968971e+01,1.529171315672513742e+00
3.578159158683433816e-01,1.489093510054544822e+00,1.267555319348502962e+00,1.214227868587890669e+00,nan,-9.866726869868216454e-01,-5.197539282739178645e-01,-4.782810846854417264e-01,2.271637388506988486e-01,nan,nan,nan,-2.049792215795820383e-04,2.812183006987023504e-02,9.394951668487919960e+00,1.150575955154344854e+00
4.200300128950686940e-01,3.036292581982593219e+00,2.117143064045308165e+00,1.356384019014317488e+00,nan,-1.037783226418177662e+00,-4.406464868072816898e-01,-6.332899712633359712e-01,4.231060292037920334e-01,nan,nan,nan,-1.425705500544549587e-03,1.048763570047333005e-01,1.576714750828386968e+01,7.768493739536097564e-01
2.399100358563686086e-01,-4.217100675091387529e-01,-3.378874203038719770e-01,1.366614244281088020e+00,nan,-7.550144652999364325e-01,-1.969772448611095683e-01,-1.354358471766410332e-01,8.277624270499810422e-01,nan,nan,nan,-5.056833541232985674e-03,-9.229915062730675857e-02,1.764993677942015893e+01,1.223924780577533511e+00
2.300315405460509055e-01,-1.439356773403375200e+00,-8.462508788635147994e-01,8.727857136920604830e-01,nan,-1.722979802511488856e+00,-6.701629604483620994e-01,-3.330429729988590992e-01,4.557802765120282373e-01,nan,nan,nan,-4.671129266183515760e-03,-1.134945495258721238e-01,2.152993335385713181e+01,1.669089386142417197e+00
5.856177135640763254e-01,-1.571343880674604065e+00,-1.393243710276195202e+00,8.635727419941119365e-01,nan,-1.913141953628894498e+00,-9.345935644587157753e-01,-3.696437152436615747e-02,-3.319844255265103072e-02,nan,nan,nan,-1.598473225763563654e-02,-1.628970746209743581e-01,1.683152234838462391e+01,1.335554340538266160e+00
3.633640701595339806e-01,3.034632656562877173e+00,9.270494387972831873e-01,1.466174069406346092e+00,nan,-8.334648614196851213e-01,-7.530009700998068212e-01,2.077061556911647955e-01,9.846364480762304083e-01,nan,nan,nan,-1.104972762670253239e-02,8.537690918971829745e-02,1.653625250884329034e+01,1.357940649028435587e+00
4.664769208650199062e-01,1.070428513269092718e+00,-3.128346673470332462e-01,1.426606944566891855e+00,nan,-1.289111874645893607e+00,-7.388949966848947781e-01,-6.703397228246661399e-01,6.423052618403612968e-01,nan,nan,nan,-1.130867900586773889e-02,-1.504106503522084637e-02,1.794622071237404271e+01,1.387137915469949689e+00
4.012936300866414285e-01,-8.509218430885283624e-01,-3.498387998011480704e-01,1.404795573379473694e+00,nan,-7.367650934248644035e-01,-1.878495092050105342e-01,-2.192722256473773612e-01,1.147254397795459013e+00,nan,nan,nan,-9.300034976248761076e-03,-6.698936210445527450e-02,1.315532431743508823e+01,6.585680128592628080e-01
2.137738075129220761e-01,-7.057341608377498687e-01,-3.775818394807402001e-01,1.390577714048063740e+00,nan,-1.010130956751403630e+00,-4.665047410107039383e-01,2.426277383880890426e-01,7.369918599871105869e-01,nan,nan,nan,-1.350758278751251762e-02,-1.156002467422743152e-01,2.292342384221797147e+01,9.010545447709716882e-01
4.355169364880993044e-01,-2.289330093841641656e-01,-1.621447698486377931e-01,9.755656469029574396e-01,nan,-1.526311678663482496e+00,-6.761147194201271304e-01,-2.738156908898261577e-01,5.994814292399492928e-01,nan,nan,nan,-8.312003611693707938e-03,-8.316815930902254905e-02,2.522633542146263608e+01,1.478505766307890212e+00
4.307733536824258636e-01,2.935611835814526671e+00,1.736104769790912883e+00,1.284202663219062401e+00,nan,-7.184793384679792894e-01,-9.387626844980623275e-01,-6.672958169455487365e-01,5.903381568100787291e-01,nan,nan,nan,-5.887544021652701964e-03,6.186650550622818656e-02,1.965025726614953783e+01,8.033714141541210552e-01
5.963148223301857342e-01,-2.724084556936361423e-01,-5.524836629878393524e-02,1.051250060952746423e+00,nan,-1.055855368971204911e+00,-3.457462454398765317e-01,-8.902385021589456215e-01,8.934681178397561041e-01,nan,nan,nan,-1.630669874517420848e-02,-1.034358429561050841e-01,3.070292205244550132e+01,1.262802281769964452e+00
2.415548011427972597e-01,-2.389990745790441906e+00,-1.763107803034557719e+00,7.599957428462289499e-01,nan,-1.598750892315216277e+00,-8.935746271993725287e-01,1.466055033246760786e+00,1.652070821049953508e-01,nan,nan,nan,-1.325720065479241150e-02,-2.384571213544912638e-01,1.627487602289784263e+01,8.701447961147721344e-01
2.447453010032631937e-01,-2.348312744449287948e-02,-3.103374339096092172e-01,1.167647680397358556e+00,nan,-9.755282990460045767e-01,-2.808372638221499074e-01,-2.674237705313089464e-01,7.891733137207701532e-01,nan,nan,nan,-1.203229284091067441e-02,-1.196301373462400619e-01,3.000147776222229368e+01,1.694443070238300209e+00
1.110825715784358181e-03,2.124257776311964108e-01,-5.178335640400177908e-01,1.107872644855078192e+00,nan,-1.178440960984829644e+00,-4.681584667785401166e-01,-9.107268479183172616e-01,4.514896190784298824e-01,nan,nan,nan,-1.130295787250046313e-02,-7.980774199755558129e-02,1.836932268432155979e+01,1.433888210146236020e+00
7.462205744005387942e-01,7.380126603353431847e-01,1.184549185483248834e+00,1.424040684412688051e+00,nan,-8.260523105065189498e-01,-6.759158952122490405e-02,-6.550808855393679409e-01,1.007809605868027703e+00,nan,nan,nan,4.139147302808510176e-04,-2.001785971270297892e-02,2.624298238927599414e+01,7.026988014890989120e-01
5.226404178773691456e-01,9.894551816058196891e-01,-3.917108380048546223e-01,1.162723508187077925e+00,nan,-1.094208315987600599e+00,-3.208363574822232778e-01,-7.767643950439735434e-01,7.321986779124465272e-01,nan,nan,nan,-1.967110162824237118e-02,-3.035050294316476993e-02,2.111995308279597339e+01,1.484735603770786838e+00
